ID,title,company,location,posting_date,link,source
1008923187692,Data Engineer III - REMOTE,E Source,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-iii-remote-e-source-JV_KO0,24_KE25,33.htm?jl=1008923187692",Glassdoor
1008918845174,Data Engineer,Farm Credit East,"Enfield, CT",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-farm-credit-east-JV_KO0,13_KE14,30.htm?jl=1008918845174",Glassdoor
1008921149229,"Senior Backend Engineer, FHIR Data",For People,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/senior-backend-engineer-fhir-data-for-people-JV_KO0,33_KE34,44.htm?jl=1008921149229",Glassdoor
1008919639397,Data Scientist Modeling Engineer,"Eclipse Mining Technologies, LLC","Tucson, AZ",12/10/2023,"https://www.glassdoor.com/job-listing/data-scientist-modeling-engineer-eclipse-mining-technologies-llc-JV_KO0,32_KE33,64.htm?jl=1008919639397",Glassdoor
1008918720364,Principal Data Engineer,Everlake Life Company,"Northbrook, IL",11/10/2023,"https://www.glassdoor.com/job-listing/principal-data-engineer-everlake-life-company-JV_KO0,23_KE24,45.htm?jl=1008918720364",Glassdoor
1008922703522,"STAFF SOFTWARE ENGINEER, DATA",UniGroup,"Fenton, MO",12/10/2023,"https://www.glassdoor.com/job-listing/staff-software-engineer-data-unigroup-JV_KO0,28_KE29,37.htm?jl=1008922703522",Glassdoor
1008920494778,Geospatial Data Engineer,"Gevo, Inc.",Remote,12/10/2023,"https://www.glassdoor.com/job-listing/geospatial-data-engineer-gevo-inc-JV_KO0,24_KE25,33.htm?jl=1008920494778",Glassdoor
1008923081239,Senior Data Engineer,R,Utah,12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-r1-rcm-inc-JV_KO0,20_KE21,31.htm?jl=1008923081239",Glassdoor
1008919848812,Lead Big Data Engineer,e-Hireo,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/lead-big-data-engineer-e-hireo-JV_KO0,22_KE23,30.htm?jl=1008919848812",Glassdoor
1008922183231,Java developer analytics and big data software engineer,medisens,"Santa Clara, CA",12/10/2023,"https://www.glassdoor.com/job-listing/java-developer-analytics-and-big-data-software-engineer-medisens-JV_KO0,55_KE56,64.htm?jl=1008922183231",Glassdoor
1008923091974,Data Engineer (Remote),Lucayan Technology Solutions,"Minneapolis, MN",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-remote-lucayan-technology-solutions-JV_KO0,20_KE21,49.htm?jl=1008923091974",Glassdoor
1008919892540,Senior Data Engineer,"PatientPay, Inc.","Durham, NC",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-patientpay-inc-JV_KO0,20_KE21,35.htm?jl=1008919892540",Glassdoor
1008922619854,Data Engineer,Orbis Operations Management Company,"McLean, VA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-orbis-operations-management-company-JV_KO0,13_KE14,49.htm?jl=1008922619854",Glassdoor
1008922147195,Senior Data Engineer,Rocket Mortgage,"Detroit, MI",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-rocket-mortgage-JV_KO0,20_KE21,36.htm?jl=1008922147195",Glassdoor
1008921710687,Junior Data Engineer,Verizon,"Alpharetta, GA",12/10/2023,"https://www.glassdoor.com/job-listing/junior-data-engineer-verizon-JV_KO0,20_KE21,28.htm?jl=1008921710687",Glassdoor
1008922897858,Sr. Data Integration Engineer,Bamboo Health,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/sr-data-integration-engineer-bamboo-health-JV_KO0,28_KE29,42.htm?jl=1008922897858",Glassdoor
1008920871149,Alliance Azure Data Engineer,BDO,"Boca Raton, FL",12/10/2023,"https://www.glassdoor.com/job-listing/alliance-azure-data-engineer-bdo-JV_KO0,28_KE29,32.htm?jl=1008920871149",Glassdoor
1008923069772,Data Engineer,Amivero,Virginia,12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-amivero-JV_KO0,13_KE14,21.htm?jl=1008923069772",Glassdoor
1008921157818,Data Engineer / Scientist,LinQuest Corporation,"Washington, DC",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-scientist-linquest-corporation-JV_KO0,23_KE24,44.htm?jl=1008921157818",Glassdoor
1008922668470,"Senior Software Engineer, Data/ML (Fullstack)",Viam,"New York, NY",12/10/2023,"https://www.glassdoor.com/job-listing/senior-software-engineer-data-ml-fullstack-viam-JV_KO0,42_KE43,47.htm?jl=1008922668470",Glassdoor
1008921776642,Data Governance Engineer,Varonis,United States,12/10/2023,"https://www.glassdoor.com/job-listing/data-governance-engineer-varonis-JV_KO0,24_KE25,32.htm?jl=1008921776642",Glassdoor
1008917688653,Test Data Management Engineer /TDM Engineer,Q,"Tampa, FL",11/10/2023,"https://www.glassdoor.com/job-listing/test-data-management-engineer-tdm-engineer-q1-technologies-JV_KO0,42_KE43,58.htm?jl=1008917688653",Glassdoor
1008922400605,Data Center Facility Engineer II,Rackspace Technology,"Kansas City, MO",12/10/2023,"https://www.glassdoor.com/job-listing/data-center-facility-engineer-ii-rackspace-technology-JV_KO0,32_KE33,53.htm?jl=1008922400605",Glassdoor
1008923122044,Senior Data Engineer,TriMark USA,"Mansfield, MA",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-trimark-usa-JV_KO0,20_KE21,32.htm?jl=1008923122044",Glassdoor
1008923151014,Mid-Sr. Data Engineer (Long Term Contract/W2 Only/ No Vendor C2C),SCIGON Solution,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/mid-sr-data-engineer-long-term-contract-w2-only-no-vendor-c2c-scigon-solution-JV_KO0,61_KE62,77.htm?jl=1008923151014",Glassdoor
1008918497838,Associate Systems Engineer Data Center,HCA Healthcare,"Fort Worth, TX",11/10/2023,"https://www.glassdoor.com/job-listing/associate-systems-engineer-data-center-hca-healthcare-JV_KO0,38_KE39,53.htm?jl=1008918497838",Glassdoor
1008920231624,Big Data Engineer,,"Atlanta, GA",12/10/2023,"https://www.glassdoor.com/job-listing/big-data-engineer-tech-consulting-JV_KO0,17_KE18,33.htm?jl=1008920231624",Glassdoor
1008923108250,"Data Engineer, Remote",CorEvitas,"Waltham, MA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-remote-corevitas-JV_KO0,20_KE21,30.htm?jl=1008923108250",Glassdoor
1008923497591,Senior Data Engineer,Salesforce,"Dallas, TX",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-salesforce-JV_KO0,20_KE21,31.htm?jl=1008923497591",Glassdoor
1008920913530,Data Engineer,CVS Health,"Hartford, CT",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-cvs-health-JV_KO0,13_KE14,24.htm?jl=1008920913530",Glassdoor
1008923451275,Data Engineer,ocV!BE,"Anaheim, CA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-ocv-be-JV_KO0,13_KE14,20.htm?jl=1008923451275",Glassdoor
1008921169000,Data Engineer II,Bluepeak,"Denver, CO",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-ii-bluepeak-JV_KO0,16_KE17,25.htm?jl=1008921169000",Glassdoor
1008923420128,Data Engineer - PCHP,Parkland Health and Hospital System,"Dallas, TX",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-pchp-parkland-health-and-hospital-system-JV_KO0,18_KE19,54.htm?jl=1008923420128",Glassdoor
1008922341599,"Senior Software Engineer, Data Product",Enigma,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/senior-software-engineer-data-product-enigma-JV_KO0,37_KE38,44.htm?jl=1008922341599",Glassdoor
1008921506969,Senior Software Engineer / Data Engineer - IDS1090,Mastercard,"Seattle, WA",12/10/2023,"https://www.glassdoor.com/job-listing/senior-software-engineer-data-engineer-ids1090-mastercard-JV_KO0,46_KE47,57.htm?jl=1008921506969",Glassdoor
1008922758140,Data Operations Engineer,Positive Psyche,"Baltimore, MD",12/10/2023,"https://www.glassdoor.com/job-listing/data-operations-engineer-positive-psyche-JV_KO0,24_KE25,40.htm?jl=1008922758140",Glassdoor
1008920635431,Remote Data/Software Engineer,"Tygart Technology, Inc",Remote,12/10/2023,"https://www.glassdoor.com/job-listing/remote-data-software-engineer-tygart-technology-inc-JV_KO0,29_KE30,51.htm?jl=1008920635431",Glassdoor
1008923659764,Clinical Research Data Engineer,Carlsmed,"Carlsbad, CA",12/10/2023,"https://www.glassdoor.com/job-listing/clinical-research-data-engineer-carlsmed-JV_KO0,31_KE32,40.htm?jl=1008923659764",Glassdoor
1008922825353,"Senior Manager, Data Engineer",Lovelytics,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/senior-manager-data-engineer-lovelytics-JV_KO0,28_KE29,39.htm?jl=1008922825353",Glassdoor
1008919991423,Data Engineer II,Disney Direct to Consumer,"New York, NY",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-ii-disney-direct-to-consumer-JV_KO0,16_KE17,42.htm?jl=1008919991423",Glassdoor
1008923161868,Data Engineer I - Analytics Capabilities - Qlik Engineer,"The Travelers Companies, Inc.","Hartford, CT",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-i-analytics-capabilities-qlik-engineer-the-travelers-companies-inc-JV_KO0,52_KE53,80.htm?jl=1008923161868",Glassdoor
1008922940352,Engineer II - Data & Analytics,"Vuori, Inc","Carlsbad, CA",12/10/2023,"https://www.glassdoor.com/job-listing/engineer-ii-data-and-analytics-vuori-inc-JV_KO0,30_KE31,40.htm?jl=1008922940352",Glassdoor
1008923468524,Senior Data Engineer,West Bend Mutual Insurance Company,"West Bend, WI",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-west-bend-mutual-insurance-company-JV_KO0,20_KE21,55.htm?jl=1008923468524",Glassdoor
1008922875262,"Senior Data Engineer (Contract ""W2"". With 10+ Year's)",WorkCog,Remote,12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-contract-w2-with-10-year-s-workcog-JV_KO0,47_KE48,55.htm?jl=1008922875262",Glassdoor
1008920878887,"Engineer 2, Data Engineering",Comcast,"Atlanta, GA",12/10/2023,"https://www.glassdoor.com/job-listing/engineer-2-data-engineering-comcast-JV_KO0,27_KE28,35.htm?jl=1008920878887",Glassdoor
1008918798089,Data Engineer,Kraft Heinz Company,"Chicago, IL",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-kraft-heinz-company-JV_KO0,13_KE14,33.htm?jl=1008918798089",Glassdoor
1008923511074,Azure Data Engineer,BluPeak Credit Union,"San Diego, CA",12/10/2023,"https://www.glassdoor.com/job-listing/azure-data-engineer-blupeak-credit-union-JV_KO0,19_KE20,40.htm?jl=1008923511074",Glassdoor
1008918926522,"Senior Data Engineer, US",Airwallex,"San Francisco, CA",11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-us-airwallex-JV_KO0,23_KE24,33.htm?jl=1008918926522",Glassdoor
1008918461735,Data Engineer II,Disney,"New York, NY",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-ii-disney-JV_KO0,16_KE17,23.htm?jl=1008918461735",Glassdoor
1008921172894,"Senior Data Engineer (Remote, US)",Collective[i],United States,12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-remote-us-collective-i-JV_KO0,30_KE31,43.htm?jl=1008921172894",Glassdoor
1008919582652,Senior Data Engineer / Remote Mexico Position,Argano,Remote,11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-remote-mexico-position-argano-JV_KO0,43_KE44,50.htm?jl=1008919582652",Glassdoor
1008923481938,Sr Data Engineer,HCSC,"Richardson, TX",12/10/2023,"https://www.glassdoor.com/job-listing/sr-data-engineer-hcsc-JV_KO0,16_KE17,21.htm?jl=1008923481938",Glassdoor
1008923193678,Data Engineer,"New England Biolabs, Inc.","Ipswich, MA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-new-england-biolabs-inc-JV_KO0,13_KE14,37.htm?jl=1008923193678",Glassdoor
1008923108577,Data Engineer,Jade Global,"San Jose, CA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-jade-global-JV_KO0,13_KE14,25.htm?jl=1008923108577",Glassdoor
1008921327720,Software Engineer (Data)-5414,FreeWheel,"Philadelphia, PA",12/10/2023,"https://www.glassdoor.com/job-listing/software-engineer-data-5414-freewheel-JV_KO0,27_KE28,37.htm?jl=1008921327720",Glassdoor
1008920866851,Data Engineer,,"Nashville, TN",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-oncology-care-partners-JV_KO0,13_KE14,36.htm?jl=1008920866851",Glassdoor
1008920132445,Senior Data Infrastructure Engineer,Bill & Melinda Gates Foundation,"Seattle, WA",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-infrastructure-engineer-bill-and-melinda-gates-foundation-JV_KO0,35_KE36,69.htm?jl=1008920132445",Glassdoor
1008918774599,"Senior Engineer, Data Insights (Remote)",Abercrombie and Fitch Co.,"Columbus, OH",11/10/2023,"https://www.glassdoor.com/job-listing/senior-engineer-data-insights-remote-abercrombie-and-fitch-co-JV_KO0,36_KE37,61.htm?jl=1008918774599",Glassdoor
1008921326271,Data Engineer,IBM,"Washington, DC",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-ibm-JV_KO0,13_KE14,17.htm?jl=1008921326271",Glassdoor
1008922163828,Data Engineer IV WFH,,"Nashville, TN",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-iv-wfh-work-from-home-JV_KO0,20_KE21,35.htm?jl=1008922163828",Glassdoor
